title,link,description,pubDate,title_description
[인사] 특허청 外,http://www.enewstoday.co.kr/news/articleView.html?idxno=1531466,▲ 총무국장 겸 독자서비스국장 김성수 ▲ 편집위원 허철호 ▲ 월간경남편집위원 겸 사진영상부장 전강용 ▲ 월간경남편집장 양영석 ▲ 월간경남 취재부장 이상규 ▲ 경제부장 겸 뉴미디어부장 이명용... ,"Thu, 02 Dec 2021 17:48:00 +0900",[인사] 특허청 外 ▲ 총무국장 겸 독자서비스국장 김성수 ▲ 편집위원 허철호 ▲ 월간경남편집위원 겸 사진영상부장 전강용 ▲ 월간경남편집장 양영석 ▲ 월간경남 취재부장 이상규 ▲ 경제부장 겸 뉴미디어부장 이명용... 
"부산 새마을금고 '국민취업지원제도'우수기업 선정, 고용노동부 장관표창 수상",http://www.jeonmin.co.kr/news/articleView.html?idxno=344422,어려운 경제사정 속에 국민들의 취업난으로 힘들어하고 있는 시기에 부산의 140개 새마을금고가 이웃과... 사회적기업의 성장육성을 위해 50개 기업에 23억원을 지원하는 등 지역사회와 경제활성화에 기여하고 있다. 서울 =,"Thu, 02 Dec 2021 17:48:00 +0900","부산 새마을금고 '국민취업지원제도'우수기업 선정, 고용노동부 장관표창 수상 어려운 경제사정 속에 국민들의 취업난으로 힘들어하고 있는 시기에 부산의 140개 새마을금고가 이웃과... 사회적기업의 성장육성을 위해 50개 기업에 23억원을 지원하는 등 지역사회와 경제활성화에 기여하고 있다. 서울 ="
&quot;기후위기 해법 찾자&quot; 경남 사회혁신 국제포럼·박람회 개막,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010868164,"교수는 &quot;경제성장에 관한 기존의 관점을 벗어나야만 기후위기에 대한 진정한 대처가 가능하다&quot;고 강조하고, 보편적 돌봄소득 지급, 주4일제 실시, 공유재 보호를 위한 사회적경제 활성화 등 지역공동체 중심의 대안적... ","Thu, 02 Dec 2021 17:47:00 +0900","&quot;기후위기 해법 찾자&quot; 경남 사회혁신 국제포럼·박람회 개막 교수는 &quot;경제성장에 관한 기존의 관점을 벗어나야만 기후위기에 대한 진정한 대처가 가능하다&quot;고 강조하고, 보편적 돌봄소득 지급, 주4일제 실시, 공유재 보호를 위한 사회적경제 활성화 등 지역공동체 중심의 대안적... "
"전력거래소, 적극행정 우수사례 ‘인사혁신처장상’ 수상",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=002&aid=0002221637,지역경제 활성화에 이바지했다. 더불어 올해 말에 지역 주민 및 청년 창업농 육성 지원 등을 위해 제조한 친환경 비료를 무상 배부할 예정이며 향후에는 기존의 수입 목재펠릿에 대한 대안으로서 커피박을 바이오매스... ,"Thu, 02 Dec 2021 17:47:00 +0900","전력거래소, 적극행정 우수사례 ‘인사혁신처장상’ 수상 지역경제 활성화에 이바지했다. 더불어 올해 말에 지역 주민 및 청년 창업농 육성 지원 등을 위해 제조한 친환경 비료를 무상 배부할 예정이며 향후에는 기존의 수입 목재펠릿에 대한 대안으로서 커피박을 바이오매스... "
"[아유경제_재건축] 새들맨션 소규모재건축, 시공자 선정 '재점화'",http://www.areyou.co.kr/news/articleView.html?idxno=69667,부산광역시 새들맨션 소규모재건축사업이 시공자 선정을 향한 도전을 이어간다. 지난 1일 새들맨션 소규모재건축 조합은 시공자 선정을 위한 재입찰공고를 냈다. 이에 따르면 조합은 이달 9일 오후 2시 조합 사무실에서... ,"Thu, 02 Dec 2021 17:46:00 +0900","[아유경제_재건축] 새들맨션 소규모재건축, 시공자 선정 '재점화' 부산광역시 새들맨션 소규모재건축사업이 시공자 선정을 향한 도전을 이어간다. 지난 1일 새들맨션 소규모재건축 조합은 시공자 선정을 위한 재입찰공고를 냈다. 이에 따르면 조합은 이달 9일 오후 2시 조합 사무실에서... "
"[아유경제_가로주택정비] 새보미아파트 가로주택정비, 설계자 선정 '출발'",http://www.areyou.co.kr/news/articleView.html?idxno=69666,경기 부천시 새보아파트 가로주택정비사업이 협력 업체 선정을 향한 도전을 알렸다. 지난 1일 새보미아파트 가로주택정비사업은 설계자 선정을 위한 입찰공고를 냈다. 이에 따르면 조합은 이달 9일 오후 2시 조합... ,"Thu, 02 Dec 2021 17:46:00 +0900","[아유경제_가로주택정비] 새보미아파트 가로주택정비, 설계자 선정 '출발' 경기 부천시 새보아파트 가로주택정비사업이 협력 업체 선정을 향한 도전을 알렸다. 지난 1일 새보미아파트 가로주택정비사업은 설계자 선정을 위한 입찰공고를 냈다. 이에 따르면 조합은 이달 9일 오후 2시 조합... "
철학지 실린 컴퓨터 논문···&quot;철학적 질문해야 과학선진국&quot;,http://www.hellodd.com/news/articleView.html?idxno=93901,"교수는 경제성장 열망이 컸던 시기 학창시절을 보냈다. 집 앞 고속도로가 생기고 댐과 발전소, 공장이 들어서는 것을 직접 목격했고, 뉴스에서 '공장에서 일할 기능공이 부족하다'는 보도를 매일 봤다. 그야말로 한국경제가... ","Thu, 02 Dec 2021 17:46:00 +0900","철학지 실린 컴퓨터 논문···&quot;철학적 질문해야 과학선진국&quot; 교수는 경제성장 열망이 컸던 시기 학창시절을 보냈다. 집 앞 고속도로가 생기고 댐과 발전소, 공장이 들어서는 것을 직접 목격했고, 뉴스에서 '공장에서 일할 기능공이 부족하다'는 보도를 매일 봤다. 그야말로 한국경제가... "
&quot;참 잘 했어요&quot; 의왕시 시정 만족도조사 긍정 82.2%,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010868163,"시정 운영에서 잘한 분야는 도시개발 분야 34.8%, 지역경제 분야 18.3%, 주민참여･소통 분야 10.8% 순으로 나타났다. 이에 반해 향후 의왕시가 역점을 두어 추진해야 할 분야로는 지역경제 19.9%, 도시개발 18.3%, 보건복지... ","Thu, 02 Dec 2021 17:46:00 +0900","&quot;참 잘 했어요&quot; 의왕시 시정 만족도조사 긍정 82.2% 시정 운영에서 잘한 분야는 도시개발 분야 34.8%, 지역경제 분야 18.3%, 주민참여･소통 분야 10.8% 순으로 나타났다. 이에 반해 향후 의왕시가 역점을 두어 추진해야 할 분야로는 지역경제 19.9%, 도시개발 18.3%, 보건복지... "
"부산시-부경대-기업 협력, 데이터산업 생태계 조성 첫 걸음",http://news.lghellovision.net/news/newsView.do?soCode=SC50000000&idx=324772,침체된 지역경제를 살리고 디지털 경제로 도약한다는 목표였는데 관련한 전문기업과 전문인재를 양성하는 첫 걸음이 시작됐습니다. 여/대학생들이 빅데이터를 바탕으로 부산지역 현안을 분석해 해법을 제시하는... ,"Thu, 02 Dec 2021 17:46:00 +0900","부산시-부경대-기업 협력, 데이터산업 생태계 조성 첫 걸음 침체된 지역경제를 살리고 디지털 경제로 도약한다는 목표였는데 관련한 전문기업과 전문인재를 양성하는 첫 걸음이 시작됐습니다. 여/대학생들이 빅데이터를 바탕으로 부산지역 현안을 분석해 해법을 제시하는... "
REC 기준價 산정방식 바꾸려던 정부…업계 강력 반발에 시행시기 1년 연기,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004635896,한국경제신문 취재 결과 비용평가위는 지난달 29일 열린 올해 제11차 회의에서 REC 기준가격 결정 요인 가운데 전년도 REC의 ‘고정가격’을 제외하는 내용의 안건을 확정·의결했다. REC 기준가격은 REC의 △외부구매... ,"Thu, 02 Dec 2021 17:46:00 +0900",REC 기준價 산정방식 바꾸려던 정부…업계 강력 반발에 시행시기 1년 연기 한국경제신문 취재 결과 비용평가위는 지난달 29일 열린 올해 제11차 회의에서 REC 기준가격 결정 요인 가운데 전년도 REC의 ‘고정가격’을 제외하는 내용의 안건을 확정·의결했다. REC 기준가격은 REC의 △외부구매... 
부산 최초 접종센터 운영 종료…10만여 회 접종,http://news.lghellovision.net/news/newsView.do?soCode=SCC0000000&idx=324773,140여 곳의 의료기관에서 예방백신 접종이 가능합니다. 부산진구는 코로나19 종식까지 시민들의 안전과 건강을 지키고 침체된 지역경제를 살리기 위한 다양한 정책을 마련하겠다고 밝혔습니다. 헬로TV뉴스 김한식입니다.,"Thu, 02 Dec 2021 17:46:00 +0900",부산 최초 접종센터 운영 종료…10만여 회 접종 140여 곳의 의료기관에서 예방백신 접종이 가능합니다. 부산진구는 코로나19 종식까지 시민들의 안전과 건강을 지키고 침체된 지역경제를 살리기 위한 다양한 정책을 마련하겠다고 밝혔습니다. 헬로TV뉴스 김한식입니다.
파월 발언에 방향성 잃은 비트코인...&quot;'산타 랠리' 시 8만달러 기대&quot;,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=243&aid=0000019419,지난달 30일(현지시간) 미 경제매체 CNBC에 따르면 파월 의장은 미 연방 상원 금융위원회에서 “현재 인플레이션 압력이 높기 때문에 오는 12월 회의에서 자산매입을 조기 종료하는 방안을 고려할 것”이라고 말했다.... ,"Thu, 02 Dec 2021 17:46:00 +0900",파월 발언에 방향성 잃은 비트코인...&quot;'산타 랠리' 시 8만달러 기대&quot; 지난달 30일(현지시간) 미 경제매체 CNBC에 따르면 파월 의장은 미 연방 상원 금융위원회에서 “현재 인플레이션 압력이 높기 때문에 오는 12월 회의에서 자산매입을 조기 종료하는 방안을 고려할 것”이라고 말했다.... 
"부산시의회 예결특위, 부산시·교육청 내년 예산안 심사",http://news.lghellovision.net/news/newsView.do?soCode=SC50000000&idx=324781,김민정 예결위원장은 위기 극복과 지역경제 도약을 위해 확장적 재정정책은 불가피하지만 반드시 필요한 사업에 충분한 예산이 투입될 수 있도록 엄격히 심사하겠다고 밝혔습니다. 예결위를 통과한 예산은 오는 9일... ,"Thu, 02 Dec 2021 17:46:00 +0900","부산시의회 예결특위, 부산시·교육청 내년 예산안 심사 김민정 예결위원장은 위기 극복과 지역경제 도약을 위해 확장적 재정정책은 불가피하지만 반드시 필요한 사업에 충분한 예산이 투입될 수 있도록 엄격히 심사하겠다고 밝혔습니다. 예결위를 통과한 예산은 오는 9일... "
"금융위원장 취임 100일, 그간 행적 살펴보니",http://www.straightnews.co.kr/news/articleView.html?idxno=120805,"고 위원장은 경복고와 서울대 경제학과를 거쳐 행시를 통해 공직에 입문했다. 재무부에서 경제정책을 담당했고, 아시아개발은행을 거친 뒤 금융위와 금감원이 통합돼있던 시절에 주요 요직을 두루 섭렵했다.... ","Thu, 02 Dec 2021 17:46:00 +0900","금융위원장 취임 100일, 그간 행적 살펴보니 고 위원장은 경복고와 서울대 경제학과를 거쳐 행시를 통해 공직에 입문했다. 재무부에서 경제정책을 담당했고, 아시아개발은행을 거친 뒤 금융위와 금감원이 통합돼있던 시절에 주요 요직을 두루 섭렵했다.... "
"코웨이, 글로벌스탠더드 경영대상 '탄소중립경영 대상' 수상…ESG경영 적극 ...",http://www.onews.tv/news/articleView.html?idxno=101214,또한 지구환경보전과 기업 에너지 효율화에 모범을 보이고 국가경제발전에 기여한 공로로 에너지경영 업무유공 산업통상자원부 장관 표창을 수상했다. 글로벌스탠더드경영대상은 한국경영인증원이 외부 공시 자료에... ,"Thu, 02 Dec 2021 17:46:00 +0900","코웨이, 글로벌스탠더드 경영대상 '탄소중립경영 대상' 수상…ESG경영 적극 ... 또한 지구환경보전과 기업 에너지 효율화에 모범을 보이고 국가경제발전에 기여한 공로로 에너지경영 업무유공 산업통상자원부 장관 표창을 수상했다. 글로벌스탠더드경영대상은 한국경영인증원이 외부 공시 자료에... "
웰스파고 &quot;최근 급락한 랄프로렌·익스피디아 저가매수 기회&quot;,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004888066,오미크론의 역학 데이터가 충분하지 않고 사회·경제적 여파도 불확실한 상황이다 보니 최근 주가 하락세가 단기적인 과민반응이라는 진단이 그 근거다. 1일(현지시간) 미국 대형 상업은행 웰스파고의 크리스 하비 주식... ,"Thu, 02 Dec 2021 17:46:00 +0900",웰스파고 &quot;최근 급락한 랄프로렌·익스피디아 저가매수 기회&quot; 오미크론의 역학 데이터가 충분하지 않고 사회·경제적 여파도 불확실한 상황이다 보니 최근 주가 하락세가 단기적인 과민반응이라는 진단이 그 근거다. 1일(현지시간) 미국 대형 상업은행 웰스파고의 크리스 하비 주식... 
"&quot;기후위기 극복 위해 사회혁신, 공동체 함께 해법&quot;",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=047&aid=0002334613,"요르고스 칼리스 교수는 &quot;경제성장에 관한 기존의 관점을 벗어나야만 기후위기에 대한 진정한 대처가 가능하다&quot;라고 했다. 그는 '보편적 돌봄소득 지급', '주4일제 실시', '공유재 보호를 위한 사회적 경제의 활성화' 등... ","Thu, 02 Dec 2021 17:46:00 +0900","&quot;기후위기 극복 위해 사회혁신, 공동체 함께 해법&quot; 요르고스 칼리스 교수는 &quot;경제성장에 관한 기존의 관점을 벗어나야만 기후위기에 대한 진정한 대처가 가능하다&quot;라고 했다. 그는 '보편적 돌봄소득 지급', '주4일제 실시', '공유재 보호를 위한 사회적 경제의 활성화' 등... "
"빚 많을수록 유리?...인플레이션 시대, 승자와 패자는",https://www.etoday.co.kr/news/view/2083733,"당장 장바구니 물가가 치솟아 서민 경제를 위협하고 있다. 그러나 큰 틀에서 보면 많은 노동계층, 특히 30년 모기지 대출을 끼고 있는 미국인들이 인플레이션의 승자가 될 수 있다고 CNN이 1일(현지시간) 보도했다. CNN은... ","Thu, 02 Dec 2021 17:46:00 +0900","빚 많을수록 유리?...인플레이션 시대, 승자와 패자는 당장 장바구니 물가가 치솟아 서민 경제를 위협하고 있다. 그러나 큰 틀에서 보면 많은 노동계층, 특히 30년 모기지 대출을 끼고 있는 미국인들이 인플레이션의 승자가 될 수 있다고 CNN이 1일(현지시간) 보도했다. CNN은... "
'우크라' 두고 미-러 신경전 최고조…전대미문 제재 언급도,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=422&aid=0000516753,"전대미문의 경제제재를 가할 수 있다는 경고까지 나왔는데요. 시간이 흐를수록 우크라이나 동부 전선에... &lt;토니 블링컨 / 미국 국무장관&gt; &quot;과거 크렘린궁에 사용을 자제했던, 가장 높은 수준의 충격을 가할 수 있는 경제제재... ","Thu, 02 Dec 2021 17:46:00 +0900","'우크라' 두고 미-러 신경전 최고조…전대미문 제재 언급도 전대미문의 경제제재를 가할 수 있다는 경고까지 나왔는데요. 시간이 흐를수록 우크라이나 동부 전선에... &lt;토니 블링컨 / 미국 국무장관&gt; &quot;과거 크렘린궁에 사용을 자제했던, 가장 높은 수준의 충격을 가할 수 있는 경제제재... "
[과학의 달인] 친환경 기계 기술로 '미세먼지 제로' 도전,https://science.ytn.co.kr/program/program_view.php?s_mcd=0082&s_hcd=0031&key=202112021624462547,"간단하고, 경제적인 기술입니다. 둘을 함께 녹이는 데는 새로운 첨가제가 필요한데요. 저희는 첨가제를... 오늘 말씀을 들어보니 이 기술이 상용화되면 경제적 효과도 있을 텐데 그 규모가 어느 정도 될지도... ","Thu, 02 Dec 2021 17:46:00 +0900","[과학의 달인] 친환경 기계 기술로 '미세먼지 제로' 도전 간단하고, 경제적인 기술입니다. 둘을 함께 녹이는 데는 새로운 첨가제가 필요한데요. 저희는 첨가제를... 오늘 말씀을 들어보니 이 기술이 상용화되면 경제적 효과도 있을 텐데 그 규모가 어느 정도 될지도... "
신한울 3·4기 건설 재개되나? 이재명 &quot;국민의견 맞춰 재고&quot;,https://www.ekn.kr/web/view.php?key=20211202010000438,이어 &quot;사실은 경제 활성화라든지 일자리 창출에는 신재생에너지 쪽이 훨씬 더 도움이 된다&quot;며 &quot;장기적으로는 원전보다는 신재생에너지로 대대적인 산업 전환을 해서 그 속에서 우리가 일자리도 만들고 성장의 모멘텀도... ,"Thu, 02 Dec 2021 17:46:00 +0900",신한울 3·4기 건설 재개되나? 이재명 &quot;국민의견 맞춰 재고&quot; 이어 &quot;사실은 경제 활성화라든지 일자리 창출에는 신재생에너지 쪽이 훨씬 더 도움이 된다&quot;며 &quot;장기적으로는 원전보다는 신재생에너지로 대대적인 산업 전환을 해서 그 속에서 우리가 일자리도 만들고 성장의 모멘텀도... 
"'韓벤처계 산실' 故 이민화 명예회장, 타계 2주기 추도식 마련",http://www.hellodd.com/news/articleView.html?idxno=95100,공동 준비위원회엔 ▲기업가정신학회 ▲대한의학회 ▲메디슨OB ▲벤처기업협회 ▲벤처리더스클럽 ▲유라시안네트워크 ▲창조경제연구회 ▲KAIST ▲KAIST 총동문회 ▲코리아스타트업포럼... ,"Thu, 02 Dec 2021 17:46:00 +0900","'韓벤처계 산실' 故 이민화 명예회장, 타계 2주기 추도식 마련 공동 준비위원회엔 ▲기업가정신학회 ▲대한의학회 ▲메디슨OB ▲벤처기업협회 ▲벤처리더스클럽 ▲유라시안네트워크 ▲창조경제연구회 ▲KAIST ▲KAIST 총동문회 ▲코리아스타트업포럼... "
"중부발전, 농어촌 상생협력 스타트 제주 &quot;마늘X식당&quot; 오픈 축하",http://www.discoverynews.kr/news/articleView.html?idxno=697723,"이 공간은 중부발전이 사회적경제조직인 제주폐가살리기협동조합, 대정영농조합법인 등과 협업하여... 이를 통해 마늘레스토랑 운영, 마늘관련 가공품 판매, 지역 일자리창출 등 지역경제 활성화를 선도할 예정이다. 오픈... ","Thu, 02 Dec 2021 17:46:00 +0900","중부발전, 농어촌 상생협력 스타트 제주 &quot;마늘X식당&quot; 오픈 축하 이 공간은 중부발전이 사회적경제조직인 제주폐가살리기협동조합, 대정영농조합법인 등과 협업하여... 이를 통해 마늘레스토랑 운영, 마늘관련 가공품 판매, 지역 일자리창출 등 지역경제 활성화를 선도할 예정이다. 오픈... "
저축은행 '예대마진' 논란…금감원 개편 '무한반복',http://www.kpinews.co.kr/news/articleView.html?idxno=164326,"정 원장은 지난 1일 서울 중구 프레지던트호텔에서 열린 저축은행 최고경영자(CEO) 간담회에서 &quot;서민, 취약계층이 정상적으로 경제활동을 지속할 수 있도록 채무조정 확대를 유도하고 금리상승기에 예대금리차가... ","Thu, 02 Dec 2021 17:46:00 +0900","저축은행 '예대마진' 논란…금감원 개편 '무한반복' 정 원장은 지난 1일 서울 중구 프레지던트호텔에서 열린 저축은행 최고경영자(CEO) 간담회에서 &quot;서민, 취약계층이 정상적으로 경제활동을 지속할 수 있도록 채무조정 확대를 유도하고 금리상승기에 예대금리차가... "
'명품 반열'오른 유럽 명품株…오미크론 확산에도 승승장구 [자이앤트월드],https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004888067,코로나19에 이어 변이 바이러스 오미크론이 각국 실물경제 발목을 잡고 있는 가운데서도 명품 소비 열풍이... 세계 경제에서 확고한 입지를 갖게 됐음을 보여준다는 데 의미가 있다&quot;면서 &quot;현재 명품 소비가 붐 단계이기... ,"Thu, 02 Dec 2021 17:46:00 +0900",'명품 반열'오른 유럽 명품株…오미크론 확산에도 승승장구 [자이앤트월드] 코로나19에 이어 변이 바이러스 오미크론이 각국 실물경제 발목을 잡고 있는 가운데서도 명품 소비 열풍이... 세계 경제에서 확고한 입지를 갖게 됐음을 보여준다는 데 의미가 있다&quot;면서 &quot;현재 명품 소비가 붐 단계이기... 
